id,price,baths,rooms,sqm,description,location,size_raw,url,title,description_source,scraped_at
1539620,180000000,8,7,418,"1 Kanal House for Sale, 7 bedrooms, 8 bathrooms, located in G-13/3, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, 2 store rooms, study room, 2 dining rooms, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/3,1 kanal,https://www.graana.com/property/listing-1539620/,1 Kanal House for Sale,enriched,2026-08-18T03:36:08+0500
1539609,55000000,5,4,105,"5 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in G-14/4, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-14/4,5 marla,https://www.graana.com/property/listing-1539609/,5 Marla House for Sale,enriched,2026-08-18T03:36:12+0500
1539608,52000000,5,4,105,"5 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in G-14/4, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 2 kitchens, parking, 2 TV lounges, store room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-14/4,5 marla,https://www.graana.com/property/listing-1539608/,5 Marla House for Sale,enriched,2026-08-18T03:36:17+0500
1539607,72500000,6,5,146,"7 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in G-14/4, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-14/4,7 marla,https://www.graana.com/property/listing-1539607/,7 Marla House for Sale,enriched,2026-08-18T03:36:21+0500
1539606,75000000,6,5,146,"7 Marla House for Sale, 5 bedrooms, 6 bathrooms, located in G-13/2, Islamabad Condition: Brand new. Amenities: 2 kitchens, parking, 2 TV lounges, store room, dining room, drawing room, laundry room, servant quarter. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/2,7 marla,https://www.graana.com/property/listing-1539606/,7 Marla House for Sale,enriched,2026-08-18T03:36:26+0500
1539605,42000000,4,3,84,"4 Marla House for Sale, 3 bedrooms, 4 bathrooms, located in G-13/2, Islamabad Condition: Excellent - in a good shape & well maintained. Amenities: 2 kitchens, parking, 2 TV lounges, store room, drawing room, laundry room. Utilities: gas, electricity, water supply. Communication: internet access, cable TV. Nearby: mosque nearby, schools nearby, hospitals nearby, restaurants nearby.",G-13/2,4 marla,https://www.graana.com/property/listing-1539605/,4 Marla House for Sale,enriched,2026-08-18T03:36:31+0500
1539588,8000000,1,2,63,"🏡✨ Beautiful 3 Marla Single Story House for Sale ✨🏡 📍 Prime Location: Tramri Near NADRA Office 🔹 2 Comfortable Bedrooms 🔹 Stylish Kitchen 🔹 Attached Bath 🔹 Spacious Drawing Room 🔹 Peaceful & Family-Friendly Area 💰 Demand: Only 80 Lac A perfect home for small families looking for comfort, convenience, and a great location at a reasonable price! 🏠💫 📞 Serious buyers can contact for more details and visit. Don’t miss this golden opportunity! 🔑🔥",Taramri Chowk,3 marla,https://www.graana.com/property/listing-1539588/,3 Marla House for Sale,graana,2026-08-18T03:36:35+0500
1539585,160000000,9,8,418,"1 Kanal 3 Storey House For SaleE-11/4 (NPF), Main Double Road, IslamabadFeatures:8 Bedrooms with Attached Bathrooms2 Drawing Rooms2 Dining Rooms3 TV Lounges3 Kitchens3 Powder Washrooms2 Servant QuartersParking Space for 3 CarsSeparate Electricity Gas MetersWater Bore System InstalledRental Potential: 6 to 8 Lac / Month Contact: 0333 4444210Asking Price: 16 Crore",E-11,1 kanal,https://www.graana.com/property/listing-1539585/,1 Kanal house for sale,graana,2026-08-18T03:36:38+0500
1539542,30000000,5,5,125,"6 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bani Gala, Islamabad Condition: Excellent - in a good shape & well maintained.",Bani Gala,6 marla,https://www.graana.com/property/listing-1539542/,6 Marla House for Sale,enriched,2026-08-18T03:36:43+0500
1539390,12499999,3,2,125,6 Marla House For Sale2 Bedrooms3 BathroomsLoungeDining RoomKitchenCar PorchDemand:1.25 CrOnly Serious Buyers ContactPhone:0.3.4.5.8.2.2.6.4.0.7,Bani Gala,6 marla,https://www.graana.com/property/listing-1539390/,6 Marla house for Sale,graana,2026-08-18T03:36:47+0500
1539335,58500000,6,6,209,"10 Marla House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1539335/,10 Marla House for Sale,enriched,2026-08-18T03:36:52+0500
1539326,21000000,5,5,167,"8 Marla structure for sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,8 marla,https://www.graana.com/property/listing-1539326/,8 Marla structure for sale,enriched,2026-08-18T03:36:57+0500
1539309,27500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1539309/,5 Marla House for Sale,enriched,2026-08-18T03:37:02+0500
1539043,55000000,5,4,105,"5 Marla House for Sale, 4 bedrooms, 5 bathrooms, located in D-12/1, Islamabad",D-12/1,5 marla,https://www.graana.com/property/listing-1539043/,5 Marla House for Sale,synthesized,2026-08-18T03:37:58+0500
1538926,57500000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1538926/,10 Marla House for Sale,synthesized,2026-08-18T03:38:26+0500
1538896,45000000,4,4,84,"4 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in D-12, Islamabad",D-12,4 marla,https://www.graana.com/property/listing-1538896/,4 Marla House for Sale,synthesized,2026-08-18T03:38:54+0500
1538888,125000000,8,8,209,"10 Marla House for Sale, 8 bedrooms, 8 bathrooms, located in D-12, Islamabad",D-12,10 marla,https://www.graana.com/property/listing-1538888/,10 Marla House for Sale,synthesized,2026-08-18T04:34:26+0500
1538885,100000000,4,4,209,"10 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in D-12, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, drawing room, laundry room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby.",D-12,10 marla,https://www.graana.com/property/listing-1538885/,10 Marla House for Sale,enriched,2026-08-18T04:34:29+0500
1538880,150000000,4,4,209,"10 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in D-12, Islamabad Condition: Good - in a good shape, needs cosmetic updates. Amenities: kitchen, parking, TV lounge, drawing room, laundry room, servant quarter. Utilities: gas, sewerage, electricity, water supply. Nearby: mosque nearby, schools nearby, hospitals nearby.",D-12,10 marla,https://www.graana.com/property/listing-1538880/,10 Marla House for Sale,enriched,2026-08-18T04:34:34+0500
1538867,27500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1538867/,5 Marla House for Sale,enriched,2026-08-18T04:34:39+0500
1538864,27000000,5,5,105,"5 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1538864/,5 Marla House for Sale,enriched,2026-08-18T04:34:45+0500
1538815,40000000,5,5,209,"Area is very good near to commercial area Such as IMARAT MALL and beside DHA , BAHRIA , PWD access is very easier","Soan Garden, Block F",10 marla,https://www.graana.com/property/listing-1538815/,10 Marla House,graana,2026-08-18T04:34:49+0500
1538807,28500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Good - in a good shape, needs cosmetic updates.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1538807/,5 Marla House for Sale,enriched,2026-08-18T04:34:56+0500
1538707,29500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1538707/,5 Marla House for Sale,enriched,2026-08-18T04:35:01+0500
1538205,19500000,5,5,167,"8 Marla structure for sale , 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,8 marla,https://www.graana.com/property/listing-1538205/,8 Marla structure for sale ,enriched,2026-08-18T04:35:06+0500
1538196,28500000,4,4,105,"5 Marla House for Sale, 4 bedrooms, 4 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,5 marla,https://www.graana.com/property/listing-1538196/,5 Marla House for Sale,enriched,2026-08-18T04:35:10+0500
1538193,55000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1538193/,10 Marla House for Sale,enriched,2026-08-18T04:35:14+0500
1538176,39000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1538176/,10 Marla House for Sale,enriched,2026-08-18T04:35:19+0500
1538084,41000000,7,7,167,"Project Video Link: https://youtu.be/fxJfTKEZPjYA beautifully designed and exceptionally maintained 8 Marla (30x60) luxury house is available for sale in a prime and peaceful location. Constructed with premium-quality materials and modern architectural standards, this house offers a perfect combination of elegance, comfort, and long-term value.The property is ideal for families looking for a spacious, stylish, and ready-to-move-in home with all modern facilities nearby.Property Features: 8 Marla (30x60) Residential House Direct Owner Sale No Dealer Commission 7 Spacious Bedrooms 7 Attached Modern Bathrooms Elegant Designer Elevation Luxury Finishes Premium Quality Construction Throughout Beautiful TV Lounge Sitting Areas Modern Kitchen Setup Stylish Ceiling Designs Lighting High-Quality Tiles, Woodwork Fixtures Wide Car Porch Excellent Ventilation Natural Light Ready to Move HouseLocation Highlights: Prime Peaceful Location 30 Feet Wide Street Clean and Developed Residential Area Mosque within approximately 500 meters Schools within approximately 500 meters Nearby Local Market and Daily Necessities Easy Access to Main Roads and Public Facilities Family-Friendly EnvironmentWhy This House?This home has been built with special attention to quality, durability, and luxury living standards. Every detail reflects premium workmanship, making it an excellent option for both living and future investment. The elegant exterior, spacious layout, and high-end finishing create a truly luxurious living experience. Demand is reasonable with slight negotiation possible for serious buyers. Direct contact with owner for complete details, visit, and deal discussion. Serious buyers only.Short OLX VersionLuxury 8 Marla Designer House for Sale 30x60 Direct Owner8 Marla (30x60) luxury designer house available for sale in a prime location. 7 Bedrooms 7 Attached Bathrooms Premium Quality Construction Modern Kitchen TV Lounge Stylish Interior Exterior Wide Car Porch 30 Feet Wide Street Mosque, School Market within 500 meters Peaceful Clean Environment Ready to MoveDirect Owner Deal. Slight Negotiation Possible. Contact for visit and complete details. Serious buyers only.","Faisal Town, F-18  ",8 marla,https://www.graana.com/property/listing-1538084/,8 Marla house Luxury 8 Marla Designer House for Sale  30x60  Direct Owner Dealfor sale,graana,2026-08-18T04:50:28+0500
1538071,5800000,1,2,84,"Banigala Structure of 04 Marla House Sale at near Mohmand palace road Banigala 22 ft main wide road and last of sturcuture house is 10 ft, ,sewerage system, boring Single gated, surroundings lush greens area with scenic mountains view *Demanding Price 5800 000 house of structurePrice is litte bit negotiable. mulquite land registry intaqli map Per marla 225 sq ft plot is size 20/45 plot size (900 sqf) 03083860806",Bani Gala,4 marla,https://www.graana.com/property/listing-1538071/,4 Marla house for sale,graana,2026-08-18T04:50:32+0500
1537846,6000000,1,2,84,"Banigala Structure of 04 Marla House Sale at near Mohmand palace road Banigala 22 ft main wide road and last of sturcuture house is 10 ft, ,sewerage system, boring Single gated, surroundings lush greens area with scenic mountains view *Demanding Price 5800,000 house of structurePrice is litte bit negotiable. Mulqati land, itaqal farad regkistry Per marla 225 sq ft plot is size 20/45 plot size (900 sqf) 03083860806",Bani Gala,4 marla,https://www.graana.com/property/listing-1537846/,4 Marla house for sale,graana,2026-08-18T04:50:36+0500
1537570,49000000,5,5,209,"10 Marla House for Sale, 5 bedrooms, 5 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1537570/,10 Marla House for Sale,enriched,2026-08-18T04:50:40+0500
1537462,55000000,6,6,209,"10 Marla House for Sale, 6 bedrooms, 6 bathrooms, located in Bahria Enclave, Islamabad Condition: Excellent - in a good shape & well maintained.",Bahria Enclave,10 marla,https://www.graana.com/property/listing-1537462/,10 Marla House for Sale,enriched,2026-08-18T04:50:45+0500
1537143,67000000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1537143/,12 Marla House for Sale,enriched,2026-08-18T04:50:49+0500
1537140,62500000,8,6,251,"12 Marla House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,12 marla,https://www.graana.com/property/listing-1537140/,12 Marla House for Sale,enriched,2026-08-18T04:50:54+0500
1537138,105000000,8,6,418,"1 Kanal House for Sale, 6 bedrooms, 8 bathrooms, located in Media Town, Islamabad Condition: Brand new.",Media Town,1 kanal,https://www.graana.com/property/listing-1537138/,1 Kanal House for Sale,enriched,2026-08-18T04:50:59+0500
